place_id,link_restaurant,place_name,place_name_concatenated,name,rating,formatted_address,geometry_location_lat,geometry_location_lng,lokasi_kota,tipe_makanan,level_price,rating_five,rating_ten,cost_range_min,cost_range_max
ChIJGcR6-ClZei4R31zdStNIdJg,https://www.tripadvisor.com/Restaurant_Review-g5074492-d11535620-Reviews-Uncle_s_Kitchen-Depok_Sleman_District_Yogyakarta_Region_Java.html,Uncle's Kitchen Depok,Uncle's Kitchen Depok Yogyakarta,Nasi Mangkok Uncle Dave,4.3,"Jl. Raya Seturan No.19B, Ngropoh, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7646599,110.4096847,Yogyakarta,"European, Asian",1,4.0,8.0,20000,50000
ChIJGeAiZWvxaS4Rb794w6rI62A,https://pergikuliner.com/restaurants/jakarta/restaurant-sarang-oci-blok-m,Restaurant Sarang Oci Blok M,Restaurant Sarang Oci Blok M  Jakarta,"Sarang Oci, Restoran Manado - Bulungan",4.5,"Jl. Bulungan No.24, RT.11/RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",-6.243269,106.7964012,Jakarta,Indonesia,2,4.2,8.4,50000,100000
ChIJgebQdPmLcC4RQgcJelBYZW8,https://www.tripadvisor.com/Restaurant_Review-g297712-d7046668-Reviews-Sim_Six_Garden_Resto-Semarang_Central_Java_Java.html,Sim Six Garden Resto,Sim Six Garden Resto Semarang,Sim Six (Sim-6) garden Resto Ngesrep timur,4.5,"Jl. Ngesrep Tim. V No.25, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269, Indonesia",-7.0493266,110.4215308,Semarang,"Japanese, Steakhouse",2,4.0,8.0,50000,100000
ChIJGfHbItfnaC4R8mLnsDkM2oQ,https://pergikuliner.com/restaurants/bandung/kopi-molo-pasir-kaliki,Kopi Molo Pasir Kaliki,Kopi Molo Pasir Kaliki  Bandung,Kopi molo,3.5,"Jl. Dipati Ukur No.57E, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8905554,107.6164329,Bandung,Kafe,1,3.94,7.88,20000,50000
ChIJGQAAALP2aS4Rd3H88pEiObA,https://pergikuliner.com/restaurants/jakarta/starbucks-sudirman,Starbucks Sudirman,Starbucks Sudirman  Jakarta,Starbucks FX Sudirman,4.5,"FX Sudirman Lantai 1, Jl. Jenderal Sudirman, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",-6.2248783,106.8037567,Jakarta,Kafe,2,4.1,8.2,50000,100000
ChIJgQm9LpRXei4RUP_Q46L-2dQ,https://www.tripadvisor.com/Restaurant_Review-g14782503-d19690717-Reviews-Cup_of_Java-Yogyakarta_Yogyakarta_Region_Java.html,Cup of Java,Cup of Java  Yogyakarta,Cup Of Java Yogyakarta,4.5,"Kampung Taman Kt 1 / 425 ,Rt 36/09, Patehan, Kraton, Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133, Indonesia",-7.8095009,110.3589233,Yogyakarta,Indonesia,2,4.0,8.0,50000,100000
ChIJgQsnop_naC4RFziaD2dhefQ,https://pergikuliner.com/restaurants/bandung/soto-sedari-sudirman,Soto Sedari Sudirman,Soto Sedari Sudirman  Bandung,Soto Sedari,4.2,"Jl. Jend. Sudirman No.624, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183, Indonesia",-6.9177117,107.5795329,Bandung,Indonesia,1,3.94,7.88,20000,50000
ChIJGRAO9aBZei4RMIeA3QVsodc,https://www.tripadvisor.com/Restaurant_Review-g5074492-d13871471-Reviews-Rumah_Kuliner_Ateeya-Depok_Sleman_District_Yogyakarta_Region_Java.html,Rumah Kuliner Ateeya Depok,Rumah Kuliner Ateeya Depok Yogyakarta,Rumkul Ateeya,4.6,"Jl. Anggajaya 2 No.111, Sanggrahan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia",-7.7546624,110.3993303,Yogyakarta,"Indian, Middle Eastern",1,4.0,8.0,20000,50000
ChIJgS_Xn3TnaC4RGPJsfscmaCs,https://pergikuliner.com/restaurants/bandung/temanlama-pajajaran,Temanlama Pajajaran,Temanlama Pajajaran  Bandung,Teman Lama Coffee Shop,4.6,"Jl. Bima No.80, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172, Indonesia",-6.9092601,107.5922322,Bandung,Kafe,2,3.98,7.96,50000,100000
ChIJGSg8hL_0aS4RTp3lbv4gseU,https://pergikuliner.com/restaurants/jakarta/starbucks-pulo-gadung,Starbucks Pulo Gadung,Starbucks Pulo Gadung  Jakarta,Starbucks Coffee,4.6,"Jl. Paus No.88, RT.1/RW.8, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia",-6.1953438,106.8914439,Jakarta,Kafe,2,4.14,8.28,50000,100000
ChIJgTcW-zjxaS4RSj3oNOttYHk,https://pergikuliner.com/restaurants/jakarta/amertha-warung-coffee-blok-m,Amertha Warung Coffee Blok M,Amertha Warung Coffee Blok M  Jakarta,Amertha Warung Coffee,4.5,"1, Jl. Bumi No.18, RT.2/RW.3, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia",-6.2379941,106.7901977,Jakarta,Indonesia,2,4.3,8.6,50000,100000
ChIJGUAIExLnaC4RpsxAJ0M9fPs,https://pergikuliner.com/restaurants/bandung/san-gimignano-riau,San Gimignano Riau,San Gimignano Riau  Bandung,"San Gimignano (gelato, coffee & kitchen)",4.4,"Jl. L. L. R.E. Martadinata No.89, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9053828,107.619352,Bandung,Kafe,2,3.92,7.84,50000,100000
ChIJgV6zZGf51y0RtKc7jUtgK7Y,https://pergikuliner.com/restaurants/surabaya/sarkies-restaurant-hotel-majapahit-genteng,Sarkies Restaurant - Hotel Majapahit Genteng,Sarkies Restaurant - Hotel Majapahit Genteng  Surabaya,Sarkies Seafood Restaurant,4.4,"managed by Accor Hotels, Lantai 2 Hotel Majapahit Surabaya, Jl. Tunjungan No.65, Genteng, Kec. Genteng, Surabaya, Jawa Timur 60275, Indonesia",-7.2604261,112.7396179,Surabaya,China,4,4.6,9.2,200000,400000
ChIJGVLwlGD51y0R3RG-KJgeGb4,https://pergikuliner.com/restaurants/surabaya/tong-tji-tea-house-tegalsari,Tong Tji Tea House Tegalsari,Tong Tji Tea House Tegalsari  Surabaya,Tong Tji Tea House Tunjungan Plaza,4.3,"Tunjungan Plaza 2 Lantai 1, Jl. Basuki Rahmat No.1, Kedungdoro, Kec. Tegalsari, Surabaya, Jawa Timur 60261, Indonesia",-7.2632722,112.7402991,Surabaya,Indonesia,1,4.17,8.34,20000,50000
ChIJGVnT9A7paC4RYiJ30KxBobk,https://pergikuliner.com/restaurants/bandung/ronde-jahe-luna-cibaduyut,Ronde Jahe Luna Cibaduyut,Ronde Jahe Luna Cibaduyut  Bandung,Ronde Luna,4.8,"Komp. Mekar Wangi, Jl. Mekar Mandiri No.8, Cibaduyut Wetan, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40238, Indonesia",-6.9558709,107.6033528,Bandung,Indonesia,1,4.2,8.4,20000,50000
ChIJGVoIUqRaei4R0Lb8lhEDgBA,https://www.tripadvisor.com/Restaurant_Review-g14782503-d13957030-Reviews-Ragabatu_Warung_Artisan-Yogyakarta_Yogyakarta_Region_Java.html,Ragabatu Warung Artisan,Ragabatu Warung Artisan  Yogyakarta,Warung Artisan,4.7,"Jl. Candi Ijo, Gn. Sari, Sambirejo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572, Indonesia",-7.7819536,110.505732,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJgw-JUYjxaS4RrEbIUDPCWbQ,https://pergikuliner.com/restaurants/jakarta/moreau-chocolatier-s-cafe-kemang-3,MOREAU Chocolatier's Cafe Kemang,MOREAU Chocolatier's Cafe Kemang  Jakarta,MOREAU Chocolatier's Cafe,4.6,"13, Jl. Kemang Raya No.31, RT.13/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia",-6.2552526,106.8141637,Jakarta,Kafe,3,4.1,8.2,100000,200000
ChIJgWgHQITmaC4Rpd3jS5cdKiA,https://pergikuliner.com/restaurants/bandung/kue-westhoff-sarijadi,Kue Westhoff Sarijadi,Kue Westhoff Sarijadi  Bandung,Kue Westhoff,4.8,"Jl. Surya Sumantri No.9, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40164, Indonesia",-6.8815187,107.5816789,Bandung," Toko Roti dan Kue,Kafe",2,3.97,7.94,50000,100000
ChIJgwj8-An0aS4RY7gzwS8hLM8,https://pergikuliner.com/restaurants/jakarta/bluegrass-kuningan,Bluegrass Kuningan,Bluegrass Kuningan  Jakarta,Bluegrass Bar & Grill,4.7,"Bakrie Tower, Jl. Epicentrum Utama Raya No.1, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",-6.2193093,106.8344011,Jakarta,Barat,3,4.12,8.24,100000,200000
ChIJgWL4xZj71y0RpyzBgDSwb8M,https://pergikuliner.com/restaurants/surabaya/es-kacang-ijo-zam-zam-wonokromo,Es Kacang Ijo Zam Zam Wonokromo,Es Kacang Ijo Zam Zam Wonokromo  Surabaya,ES KACANG IJO JUMBO DTC,4.4,"Jl. Jagir Wonokromo, Jagir, Kec. Wonokromo, Surabaya, Jawa Timur 60243, Indonesia",-7.30187,112.7371925,Surabaya,Indonesia,1,4.8,9.6,20000,50000
ChIJGwLf0OhZei4Riwb1svpbfZw,https://www.tripadvisor.com/Restaurant_Review-g15363209-d18965657-Reviews-Relasi_Coffee_Space-Sinduadi_Sleman_District_Yogyakarta_Region_Java.html,Relasi Coffee Space Sinduadi,Relasi Coffee Space Sinduadi Yogyakarta,Relasi Co-Working Space,4.5,"Jl. Pogung Baru, Pogung Kidul, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",-7.7581767,110.3769157,Yogyakarta,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJgwLn85LnaC4RrT_CLL_mCEY,https://pergikuliner.com/restaurants/bandung/sushi-tei-sukajadi,Sushi Tei Sukajadi,Sushi Tei Sukajadi  Bandung,Sushi Tei Flamboyant,4.6,"Flamboyant Season Building, Jl. Sukawangi No.2, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40111, Indonesia",-6.8780804,107.5969349,Bandung,Jepang,3,4.24,8.48,100000,200000
ChIJgwmW7aDvaS4R24d9jidCquc,https://pergikuliner.com/restaurants/jakarta/work-coffee-lebak-bulus,Work Coffee Lebak Bulus,Work Coffee Lebak Bulus  Jakarta,Work Coffee Jakarta,4.6,"Jl. H. Ipin No.81A, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia",-6.310864,106.7865648,Jakarta,Kafe,2,4.09,8.18,50000,100000
ChIJgWOeHFSLcC4Rcq_ShzdiDTs,https://www.tripadvisor.com/Restaurant_Review-g297712-d8663678-Reviews-Krabe_Seafood_Resto-Semarang_Central_Java_Java.html,Krabe Seafood Resto,Krabe Seafood Resto Semarang,Krabe,4.4,"Jl. Gajahmada, Kembangsari, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50133, Indonesia",-6.980138,110.421091,Semarang,"Asian, Indonesian",3,4.0,8.0,100000,200000
ChIJGWtNrUuLcC4RX37NmiTJTnc,https://www.tripadvisor.com/Restaurant_Review-g297712-d13975492-Reviews-Old_Kettle_Kedai_Kopi-Semarang_Central_Java_Java.html,Old Kettle Kedai Kopi,Old Kettle Kedai Kopi Semarang,Old Kettle,4.4,"Jl. Indraprasta No.96, Pindrikan Lor, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50131, Indonesia",-6.9791493,110.4058716,Semarang,Indonesia,3,4.0,8.0,100000,200000
ChIJgWtoNLyNcC4RuWLpPZeWmao,https://www.tripadvisor.com/Restaurant_Review-g297712-d23899588-Reviews-Wm_Lamongan_Makmur_Jaya-Semarang_Central_Java_Java.html,Wm Lamongan Makmur Jaya,Wm Lamongan Makmur Jaya Semarang,Wm Lamongan Makmur Jaya,4.8,"Jl. Jati Raya Jl. Plamongan Indah, Plamongan Sari, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50199, Indonesia",-7.0266852,110.4946388,Semarang,"Asian, Street Food",1,4.0,8.0,20000,50000
ChIJGwXuggHnaC4RcmfXSb-rMdM,https://pergikuliner.com/restaurants/bandung/bakmi-hien-dago-atas,Bakmi Hien Dago Atas,Bakmi Hien Dago Atas  Bandung,BAKMI HIEN,4.7,"Jl. Raya Golf Dago No.98, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40135, Indonesia",-6.8660879,107.6258818,Bandung,Indonesia,1,4.03,8.06,20000,50000
ChIJGx4Gk_eLcC4RMBEC4w9ci5w,https://www.tripadvisor.com/Restaurant_Review-g297712-d7381071-Reviews-Gohyang_Jib-Semarang_Central_Java_Java.html,Gohyang Jib,Gohyang Jib Semarang,Gohyang Jib,4.5,"Jl. Bukit Sari Raya No.8 & 9, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269, Indonesia",-7.0454852,110.4243814,Semarang,"Asian, Korean",2,4.0,8.0,50000,100000
ChIJGxfFPeXzaS4RfQzUPK1oqCc,https://pergikuliner.com/restaurants/jakarta/asia-hotel-the-ritz-carlton-mega-kuningan-kuningan,Asia - Hotel The Ritz Carlton Mega Kuningan Kuningan,Asia - Hotel The Ritz Carlton Mega Kuningan Kuningan  Jakarta,The Ritz-Carlton Jakarta,4.7,"Jl. DR. Ide Anak Agung Gde Agung Jl. Mega Kuningan Barat No.1, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia",-6.2284834,106.8275224,Jakarta," China, Barat, Indonesia, Jepang",4,4.09,8.18,200000,400000
ChIJgxG6FqNZei4RiNhhhdighNU,https://www.tripadvisor.com/Restaurant_Review-g5074492-d13447371-Reviews-Taman_Sari_Bar_Grill-Depok_Sleman_District_Yogyakarta_Region_Java.html,Taman Sari Bar & Grill Depok,Taman Sari Bar & Grill Depok Yogyakarta,Taman Sari Bar & Grill Restaurant,4.6,"Yogyakarta Marriott Hotel 2nd Floor, Jl. Ring Road Utara, Kaliwaru, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7617896,110.3979831,Yogyakarta,"Steakhouse, Bar",3,4.0,8.0,100000,200000
ChIJGXsEEp30cC4RbgOW_F9xZ6Q,https://www.tripadvisor.com/Restaurant_Review-g297712-d10529345-Reviews-Baruna_Point-Semarang_Central_Java_Java.html,Baruna Point,Baruna Point Semarang,Baruna Point ꧋ꦧꦫꦸꦤꦥꦺꦴꦲꦶꦤ꧀,4.3,"Coaster NK, Pelabuhan Emas,, Tanjung, Bringin, Kota Semarang, Jawa Tengah 50174, Indonesia",-6.9466124,110.4243798,Semarang,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJGXXP7CP61y0RfAUj67tHGNg,https://pergikuliner.com/restaurants/surabaya/mayo-restaurant-the-alimar-premier-hotel-mulyorejo,Mayo Restaurant - The Alimar Premier Hotel Mulyorejo,Mayo Restaurant - The Alimar Premier Hotel Mulyorejo  Surabaya,The Alimar Premier Hotel Surabaya,4.2,"Jl. Dr. Ir. H. Soekarno No.134, Mulyorejo, Kec. Mulyorejo, Surabaya, Jawa Timur 60115, Indonesia",-7.2711114,112.7815452,Surabaya," Barat,Indonesia",2,4.8,9.6,50000,100000
ChIJgXykvFodai4Rx0BEtkGiwAs,https://pergikuliner.com/restaurants/jakarta/jia-xiang-kopitien-pulo-gadung,Jia Xiang Kopitien Pulo Gadung,Jia Xiang Kopitien Pulo Gadung  Jakarta,Jia Xiang Kopitien (JX Kopitien),4.6,"Jl. Niaga Blk. K Utara No.3 - 5, RT.11/RW.3, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",-6.1161534,106.7798785,Jakarta,Kafe,2,4.68,9.36,50000,100000
ChIJGXZ05FvxaS4RZXCvkPYrF9s,https://pergikuliner.com/restaurants/jakarta/tucano-s-churrascaria-brazilian-bbq-dan-buffet-tanah-abang,Tucano's Churrascaria Brazilian BBQ & Buffet Tanah Abang,Tucano's Churrascaria Brazilian BBQ & Buffet Tanah Abang  Jakarta,Tucano's Brazilian BBQ (Senayan City Mall),4.6,"Jl. Asia Afrika No.19, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",-6.2271849,106.7972822,Jakarta,Brasil,4,4.31,8.62,200000,400000
ChIJGyce1JvxaS4RklgIcOeAba8,https://pergikuliner.com/restaurants/jakarta/grams-crafted-grill-dan-smoke-senopati,/Grams Crafted Grill & Smoke Senopati,/Grams Crafted Grill & Smoke Senopati  Jakarta,Per GRAMS Crafted Grill & Smoke,4.8,"Jl. Senopati No.46, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia",-6.230963,106.808042,Jakarta,Barat,4,4.21,8.42,200000,400000
ChIJgYFHO4vmaC4RgpxrNYtGfRs,https://pergikuliner.com/restaurants/bandung/monsoon-cafe-pasteur,Monsoon Cafe Pasteur,Monsoon Cafe Pasteur  Bandung,Monsoon Coffee & Cowork,4.3,"BTC Fashion Mall, GF - J00, Jl. Dr. Djunjunan No.143-149, Pajajaran, Kec. Cicendo, Kota Bandung, Jawa Barat 40161, Indonesia",-6.8931581,107.5851205,Bandung,Kafe,2,4.14,8.28,50000,100000
ChIJgYjLAV751y0RqM1lJ7Z1a5U,https://pergikuliner.com/restaurants/surabaya/x-o-suki-tegalsari-2,X.O Suki Tegalsari,X.O Suki Tegalsari  Surabaya,X.O Suki TP,4.3,"Level 5 #06-08, Tunjungan Plaza V, Jl. Basuki Rahmat No.8-12, Kedungdoro, Kec. Tegalsari, Surabaya, Jawa Timur 60261, Indonesia",-7.2622864,112.738957,Surabaya,China,2,4.24,8.48,50000,100000
ChIJGYKf_wjpaC4RyPjBOCGIz70,https://pergikuliner.com/restaurants/bandung/rodipang-batununggal,Rodipang Batununggal,Rodipang Batununggal  Bandung,RODIPANG Coffee - Bread - Eat,4.8,"Jl. Batununggal Indah Raya No.172, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40226, Indonesia",-6.954799,107.6303387,Bandung,Indonesia,1,3.89,7.78,20000,50000
ChIJGyOLadT71y0RiHul2kl2Oy8,https://pergikuliner.com/restaurants/surabaya/xing-fu-tang-mulyorejo-2,Xing Fu Tang Mulyorejo,Xing Fu Tang Mulyorejo  Surabaya,Xing Fu Tang,4.0,"Galaxy Mall 1 Lt. LG, Jl. Dharmahusada Indah Timur No.35-37, Mulyorejo, Surabaya, East Java 60115, Indonesia",-7.2754528,112.7822079,Surabaya,Bubble Tea,1,4.4,8.8,20000,50000
ChIJGYYe7G3xaS4REDCaQ1aFvOU,https://pergikuliner.com/restaurants/jakarta/kaneki-darmawangsa,Kaneki Darmawangsa,Kaneki Darmawangsa  Jakarta,Kaneki Darmawangsa,4.6,"9, Jl. Prapanca Raya No.103, RT.9/RW.4, North Cipete, Kebayoran Baru, South Jakarta City, Jakarta 12150, Indonesia",-6.2563864,106.8028829,Jakarta,Kafe,1,4.47,8.94,20000,50000
ChIJgyYkSnf1aS4RF0lWn9Xcg8E,https://pergikuliner.com/restaurants/jakarta/byurger-coffee-menteng,Byurger Coffee Menteng,Byurger Coffee Menteng  Jakarta,BYURGER BURGER COFFEE MENTENG,4.7,"12, Jl. Teuku Cik Ditiro No.47, RW.5, Menteng, Kec. Menteng, Daerah Khusus Ibukota Jakarta 10310, Indonesia",-6.20006,106.837609,Jakarta,Barat,2,4.28,8.56,50000,100000
ChIJgyYkwW6LcC4RQy5lYgUKZzk,https://www.tripadvisor.com/Restaurant_Review-g297712-d14790770-Reviews-Kedai_Kopi_Oma-Semarang_Central_Java_Java.html,Kedai Kopi Oma,Kedai Kopi Oma Semarang,Kedai Kopi,4.5,"Jl. Rinjani No.21, Bendungan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231, Indonesia",-7.0024121,110.410048,Semarang,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJgyyZcuD91y0RX4M5bPXIJBw,https://pergikuliner.com/restaurants/surabaya/gulo-aren-wiyung,Gulo Aren Wiyung,Gulo Aren Wiyung  Surabaya,Gulo aren,4.6,"Jl. Raya Menganti No.38 - 40, Babatan, Kec. Wiyung, Surabaya, Jawa Timur 60223, Indonesia",-7.3092003,112.6745095,Surabaya,Indonesia,1,4.6,9.2,20000,50000
ChIJgzcXNzRXei4RwKBRBL8UlqM,https://www.tripadvisor.com/Restaurant_Review-g4020035-d15698518-Reviews-Dapur_Marauleng-Kasihan_Yogyakarta_Region_Java.html,Dapur Marauleng Kasihan,Dapur Marauleng Kasihan Yogyakarta,Dapur Marauleng,4.8,"Masjid Fathul Huda, Jl. Nitipuran No. 311 E, Gg. Klawu Bendo No.Depan, Sonosewu, Ngestiharjo, Kasihan, Bantul Regency, Special Region of Yogyakarta 55182, Indonesia",-7.8023044,110.3450868,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJGZkLM9L71y0Rmlp4O57qgps,https://pergikuliner.com/restaurants/surabaya/layar-seafood-manyar-2,Layar Seafood Manyar,Layar Seafood Manyar  Surabaya,Rumah Makan Layar Seafood Manyar,4.7,"Jl. Manyar Kertoarjo No.23 - 25, Mojo, Kec. Gubeng, Surabaya, Jawa Timur 60285, Indonesia",-7.2796,112.766604,Surabaya,Indonesia,3,4.16,8.32,100000,200000
ChIJgZlMRKrnaC4R_msJ8kEIF-k,https://pergikuliner.com/restaurants/bandung/epicure-gourmet-burgers-dan-meals-laswi,Epicure Gourmet Burgers & Meals Laswi,Epicure Gourmet Burgers & Meals Laswi  Bandung,Epicure Gourmet Burgers & Meals,4.9,"Jl. Laswi No.1, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat, Indonesia",-6.9173036,107.6309692,Bandung,Barat,1,3.96,7.92,20000,50000
ChIJH-fPxO7naC4RoXiJfViqP0g,https://pergikuliner.com/restaurants/bandung/pepper-lunch-pasir-kaliki,Pepper Lunch Pasir Kaliki,Pepper Lunch Pasir Kaliki  Bandung,Pepper Lunch Paskal23,4.1,"Jl. Pasir Kaliki, Pasir Kaliki, Kec. Andir, Kota Bandung, Jawa Barat 40181, Indonesia",-6.915716,107.5951184,Bandung,Jepang,3,3.95,7.9,100000,200000
ChIJH00HR1_2aS4RDcDsUlQTWrk,https://pergikuliner.com/restaurants/jakarta/morning-blues-tanjung-duren,Morning Blues Tanjung Duren,Morning Blues Tanjung Duren  Jakarta,Morning Blues,4.5,"Apartment Royal Mediterania Residence, RL/B1/07 Podomoro City, RT.9/RW.5, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",-6.176475,106.78931,Jakarta,Kafe,2,4.18,8.36,50000,100000
ChIJH0qiQcf1aS4RUW98T6LjMFw,https://pergikuliner.com/restaurants/jakarta/joey-menteng,Joey Menteng,Joey Menteng  Jakarta,JOEY Ice Cream Shop,4.5,"Jl. HOS. Cokroaminoto No.42A, RT.6/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",-6.1921891,106.8286616,Jakarta,Es Krim,1,4.12,8.24,20000,50000
ChIJh0Up96znaC4RMKWM-QAQWwY,https://pergikuliner.com/restaurants/bandung/coffee-bawa-riau-2,Coffee Bawa Riau,Coffee Bawa Riau  Bandung,Coffee Bawa,4.7,"Jl. Anggrek No.43, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9117344,107.6292707,Bandung,Kafe,1,4.07,8.14,20000,50000
ChIJH0vOYrf3aS4R3RmYXKJ94IE,https://pergikuliner.com/restaurants/jakarta/chateraise-slipi,Chateraise Slipi,Chateraise Slipi  Jakarta,Châteraisé Central Park,4.5,"Central Park, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",-6.1773227,106.7904138,Jakarta,Toko Kue,2,4.09,8.18,50000,100000
ChIJH1mLKurzaS4RaK4Oeg0G518,https://pergikuliner.com/restaurants/jakarta/tipsea-coffee-dan-eatery-tebet,TipSea Coffee & Eatery Tebet,TipSea Coffee & Eatery Tebet  Jakarta,Tipsea Coffee & Eatery,4.6,"Jl. Tebet Timur Raya No.2, RT.1/RW.7, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia",-6.2360861,106.8537157,Jakarta,Kafe,2,4.11,8.22,50000,100000
ChIJh2_eLl-LcC4RpqXUzu81Wf4,https://www.tripadvisor.com/Restaurant_Review-g297712-d7122055-Reviews-Tahu_Petis_Prasojo-Semarang_Central_Java_Java.html,Tahu Petis Prasojo,Tahu Petis Prasojo Semarang,Tahu Petis Prasojo / Waroeng Prasojo,4.3,"2C5F+HFV, Pleburan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50241, Indonesia",-6.9910212,110.4237024,Semarang,Indonesia,1,4.0,8.0,20000,50000
ChIJH2kxuauMcC4RbgtZ9_iNcFM,https://www.tripadvisor.com/Restaurant_Review-g297712-d10495865-Reviews-Kedai_Leker_88-Semarang_Central_Java_Java.html,Kedai Leker 88,Kedai Leker 88 Semarang,Leker 88,4.4,"Jl. Jagalan No.32 A, Jagalan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50613, Indonesia",-6.9785351,110.4303091,Semarang,"Pizza, Deli",1,4.0,8.0,20000,50000
ChIJh2nCFvnmaC4Rn8TUyZah2MY,https://pergikuliner.com/restaurants/bandung/tizi-s-cakeshop-dan-resto-dago-atas,Tizi's Cakeshop & Resto Dago Atas,Tizi's Cakeshop & Resto Dago Atas  Bandung,Tizi,4.5,"Jl. Kidang Pananjung No.3, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8829359,107.6136558,Bandung,Barat,3,3.89,7.78,100000,200000
ChIJh2sfT-T1aS4Rzy07rtRTi7I,https://www.tripadvisor.com/Restaurant_Review-g14782503-d21375106-Reviews-Ayam_gepuk_pak_gembus_kadipiro-Yogyakarta_Yogyakarta_Region_Java.html,ayam gepuk pak gembus kadipiro,ayam gepuk pak gembus kadipiro  Yogyakarta,Ayam Gepuk Pak Gembus UGM Saharjo,4.4,"Gg. Bedeng Jl. Dr. Saharjo No.4, RT.13/RW.8, Manggarai, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12850, Indonesia",-6.2150942,106.8443644,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
